,channel_id,clusters
458,UCCssVQeOktf_kdhzMnQgryQ,1
459,UCD2cuYjMkewkpT0q47JyJ5Q,2
460,UCD4KscfRLirBouYLlkpVMEw,1
461,UCD6Ew6cbbGaZ3jMPZJgVeSQ,2
462,UCDBroOWVP4aN8SYM0br6sJQ,2
463,UCDCwbS2czyr2zJY8lJoQMkg,1
464,UCDEgJ058KAoZfUOtoCSReUw,0
465,UCDFcILZgwHg2JaNxb91ZuIA,0
466,UCDLFT_CzEnqteCfubtSsf5Q,1
467,UCDPaG8BLI2zz-kA2ZrlpQsA,2
468,UCDQn9EPc_RkLzKdLSORZeKQ,0
469,UCDTBlb9UM--EEOqNaL5uIkg,2
470,UCDTNWMplT7D0__wVVsyRlzA,2
471,UCDUD0MjiCpitSH9iIdugUBQ,2
472,UCDUDNthJAmDiJyg0_3WQtmA,1
473,UCDacjlxdGztxDHAUx5F2PcQ,2
474,UCDb_U0bOP_Ajhg6WobVNI0A,2
475,UCDc9IoqKsXRgUtoXfsB43YA,1
476,UCDkXdg3orpZdG72XGx0qzUg,0
477,UCDk_lGD0KTkeAz56o2M_jUw,2
478,UCDqTeG_GsDlW633dzOo1jqQ,0
479,UCDw68MSTT0QXODs2JrFef7g,2
480,UCE16L5tkddkA2GlgZZAPPBQ,2
481,UCE2M6ooDiAmZailJ_C34dcg,0
482,UCE2oZq1uKdJ-l6Dh6njm_GQ,1
483,UCE3auAgA5psDoHlAO50P2Aw,1
484,UCE4WbCmd8wsqw6j_-sVuP5g,2
485,UCE70e5aO6HQVEVt0iNubCsA,2
486,UCE7Hg-dKLnE0Jru_9xZAA4w,2
487,UCEA8i6k5L-B4_vSO7YIwDUw,2
488,UCEDkPIIdpzjQ8y801EYDS4w,2
489,UCEG_2XiJWmicSaDfdd3Vk1w,0
490,UCEHs7ymn9hxSJMHLlcFLj0w,2
491,UCEMNkQJGlziOfaMLB09-gJQ,2
492,UCEMea_nVWPUb4mGSP2NP4NA,1
493,UCEOPwFDEimk7OOls-lSx90g,1
494,UCEOgX9IL6A_BSUtrT0aroOQ,2
495,UCEQLl6f8UUil-bAZLbG3nQQ,2
496,UCEVO0SZ2aWtK74Zvp0Ja1yQ,2
497,UCEW_Fp3XItZqa0lxMYNkQeA,1
498,UCEZKpVw6ldXNVU4Ua6IFwTw,2
499,UCEZesnckCG6DzTrU4a4RA_w,2
500,UCEZxNabegIKig9gEMOCQlhg,1
501,UCEbEQCFfP76N1xr2KP2KYgg,1
502,UCEf4FCko7hcYX7CHrCBQrWQ,0
503,UCEf7CXJA2roFgNTMdBXPk-w,2
504,UCEfDuXbFQcD0eYoh4HC7KYQ,1
505,UCEfH4nBlYqSvdi9k3rQbLCQ,2
506,UCEkI0ATyyJ1X5jXUbf9Dq4Q,1
507,UCElOr5AntWMQVoWNR19iLHQ,2
508,UCEq6zpiVC43Wkii8sHOOt0A,1
509,UCEqqdeeEIgo_TSntnDsNyzA,2
510,UCErsS5NVtc5NlTlFRYOpgHg,0
511,UCEt1Ef_TQfkaEmjRmOWiFog,2
512,UCEwMctuzI6rS59KLsQrnD9A,0
513,UCEyRFFpayX3dO333ZezXt9w,2
514,UCEzShw067DIrb491foK8VJQ,2
515,UCF-z40B2EsZIirw84zY3E2w,2
516,UCF27eAeWw87dnVTcduY0uMA,2
517,UCF42ahbaNDM-YNhn5sOQyeg,1
518,UCF4LeYvxPc7JvV8OcobBbyw,2
519,UCF4MgnTvK_8qhEGOSPFk1hA,0
520,UCF4tNhMxnvl7Kecc01Y-fjQ,2
521,UCF65gOgIc9VuDA9yYJJUxnQ,2
522,UCF7uL_L_RemDaV74InrZWaw,2
523,UCF8zfAKuPIEzQZfjcYbclMQ,2
524,UCFB849lsVAHfJwZDzDz6iAg,2
525,UCFDu7SlNhRrwfbUVXJ6rkNw,2
526,UCFEaJdhY6d6xuUhS26WbMiA,2
527,UCFF-kjXnIFyB3iJRuwUcozw,2
528,UCFFc_0nIuWyp48aScgkQbLQ,1
529,UCFGSJyjvZaZd3MHgSwyzD_w,0
530,UCFGduMOC14eUuzz-5qK5V7Q,1
531,UCFHDArYKrxlCdIG19EcoeEQ,2
532,UCFIKs47Ye1ROjRFcxC-7cUA,0
533,UCFKv2gZsT8n4An64_xsWHaQ,2
534,UCFOGnZHwpQdrHI6eLfw_roQ,2
535,UCFOGw6nI10LncjxcxE9IX6g,1
536,UCFPfXxZqJyXoxGK2RyHNoYA,2
537,UCFShfidFYKeGavnhZppHwiw,2
538,UCFTHt3_n1WEv2kjbiLKstzA,2
539,UCFUChhpFV5cWiYWA0oRazHw,1
540,UCFUEs4sOJEjehXwIMdxPIrA,2
541,UCFUf0QIs2l9cj-piaq2fX6Q,2
542,UCFWqceEDVxifaU3ljzMH5tg,2
543,UCFZMhSh-fhyX-J1hRkp-UlQ,1
544,UCFcgjMBx1_AKPyu2ze0bpTQ,2
545,UCFf7KYlIjdPCVaNY2_wM9lw,2
546,UCFh3nkcgKGcDprQW8B6WDwA,2
547,UCFiJXKoNxJqQ-SJYNXvtgjw,1
548,UCFioig-rN4bGvVSl3YAKnkA,1
549,UCFm4vSDAnmwdllrZr8A-pTQ,2
550,UCFpPdvHhIk2jqxn9uMVizPQ,1
551,UCFpUp_zc1FO1A0Ba1z5IFcA,2
552,UCFr3sz2t3bDp6Cux08B93KQ,1
553,UCFsnyYn_oaHmTTRbMU7RpPg,2
554,UCFtK7r0fjl7dke21ACpO5Mw,1
555,UCFuATjjLOrbu3Tem7a2H5qQ,2
556,UCFw0JVNKGovw4I6IA8tj8dw,2
557,UCFxprPYBVUacuVbBoQnB6wg,2
558,UCFyQs5whTOGNM17_1Ho492A,2
559,UCFyusU0S409NaAD2Nx-SIHw,2
560,UCG-42m2oYVLmn0jSNhW49ig,2
561,UCG5aVniWRbPBXQyVNrqe8Bw,2
562,UCGCXKMCr9eagbI7VnkX4_iw,0
563,UCGDRhWNgp1AY99CjBP-XHJg,2
564,UCGDZ0b3LUC7bm1dokdl5fZw,2
565,UCGEudVNLSg4OLRYGE1IZhYg,1
566,UCGF6RzwrPrvd8bYf3UevBQA,2
567,UCGFPGoY6AdosoibJDGMjZiQ,2
568,UCGGLTD_ypdFMaw1CeIbis7A,1
569,UCGGZSq1qq0FTkmuziHiACAQ,1
570,UCGJh-nxMnGlZscKPYkhCjdQ,0
571,UCGJtKg_X6coozizq9Ve1QRQ,0
572,UCGJy1bKGWpj3Qxw41QBAA6g,2
573,UCGKRDqAa2iiB5EwSlgQaGdw,2
574,UCGMI08EfY8zwqhiCo9WiRSw,2
575,UCGM_Pf4FQJ1qLzXHSdSDaoA,1
576,UCGNZMroAl9jytWq9SAFE-aQ,2
577,UCGOLht4IJOydP5s32dNzSQw,2
578,UCGOVSqY10NqO6qdmiNoLPYQ,2
579,UCGT3Oiufi-VDSbGGlxlPXNg,0
580,UCGXENUN7XeRMMjGqaF4TYvw,2
581,UCGYTGA5qafgZvjBmZdNJ2iA,2
582,UCGYgdn-NYLkQWfLK3CMF_7A,2
583,UCGZiwlGvc7x17rB4FMd_GEQ,1
584,UCG_pOomZUISaubHGIetnmvg,2
585,UCGaOvAFinZ7BCN_FDmw74fQ,2
586,UCGduwtQ2qzby_O3XWoIGEGA,2
587,UCGe3ULDXZiRozOid_3SNYlA,2
588,UCGiLfFtLnEkL58s2Jjij1bQ,2
589,UCGimX92t-PibggrR7h6Jqmg,2
590,UCGm3ZR6o7hUvBeX2Ebr_qMA,2
591,UCGm4o5_i4aGHOoZ5eKfUC9Q,2
592,UCGo214oVy59isIh-lOUb0rw,1
593,UCGoDitC_8g6H8kZpciqB_wA,2
594,UCGqG1RI-3ktA0BkzJH5N0RA,0
595,UCGrTQwrbIxRXh5-8ZO19oFQ,1
596,UCGsP_FPq5CwK9tk-PB0jekg,2
597,UCGtSf4Pj2H0_bIF8QQW7pDQ,1
598,UCGyP8aIL4ceLRe6JJlaDtPw,2
599,UCGzRlycWTSQS4qGGho4WHtQ,2
600,UCGzZKkSPfz9aEFRAFr896bQ,1
601,UCH-_DP4pv6ODQMf8t-HEquA,1
602,UCH-iBbMrOK-fRE0kTMJPWDw,1
603,UCH0Wiiwfm1biydl6j8BfWlA,1
604,UCH52wkNKUle-UCs5OHHMyMQ,2
605,UCH54xH7VlVET6ovnRpSGWvw,2
606,UCH5C_u5qZ-7EaLW_fC_GRBw,2
607,UCH5b1Lx_Xs8BLIkJP5UL7sA,2
608,UCH8S9pi7LDAv-Hs40GGgQUQ,2
609,UCHDOBQ9Ga3l3qLmAVzKSnKA,2
610,UCHFfHYJ4QoVwKNIeOPihLuQ,1
611,UCHGdQWKB6UxJjcvTnG2CbFA,2
612,UCHIcS2DbDvejzPg6N7Ba9cQ,2
613,UCHIqb6ZqHYK3o1RuHIfzeMA,2
614,UCHJBkIYCsNZ0ITnaKdYlZOQ,1
615,UCHLV0zSyaKR3w8ze16Y39QQ,1
616,UCHNY2Udgyi8RvjIdQJHLgkQ,2
617,UCHR0wX5BcV8E9295rohpKiw,1
618,UCHR2FMQYwKiAs_7m6OtwBzw,1
619,UCHR9VR8b1gj4cHWHVUI2PwA,1
620,UCHYZj6Jph3LSioRuhRSsshA,2
621,UCH_2sGKysKXJAmBE4s753MQ,2
622,UCH_hEuHbA-79HnUiG-WRiHw,2
623,UCHaCMzURYOowoKyowwUn4lQ,0
624,UCHaSiGcoPNY7x3RxFwBmF-g,2
625,UCHeM_Zn1kukRnjBIpswaDBg,2
626,UCHfVuJNvS6XkdGnX9FXEVgQ,2
627,UCHj1d8URTp0L7d_P4ZWigBQ,1
628,UCHjEj305d1fDKJE4qy3r-tA,2
629,UCHjMxo6Xrgg4VWx9DlDT7Vg,2
630,UCHmuwe8V2fa99H62MJ6s9hQ,2
631,UCHpmFfMOBzUzkH4H9hTzo1g,2
632,UCHq3FdFbSBN1sfTR4tA3WLQ,1
633,UCHqcUN8qOiufQ-phox98VMQ,2
634,UCHuudflIVqEV_Otz-sYaQDA,0
635,UCHw2WtY8q45UAqGubQySdKQ,2
636,UCHwVSpnhs66uga8k6QIXcEg,1
637,UCHwc5mAvcNbYoty1GPzH3dg,2
638,UCI2KDM9YSOufXnrk_i78Dyw,1
639,UCI3H0mEHaQFyTX1zyOzOuqA,2
640,UCI4bM50uEMq6PdJQqTHwRlw,2
641,UCI5xElzW0W0678JMMPH4rTA,2
642,UCI76bxpaucqeCVdWzQE2NeQ,2
643,UCICM_SAyNenxEofvBi23EXA,1
644,UCIE9GVVg_gWJKLd8B8MIK1g,2
645,UCIIFFu9ewpxDu6MmlsoMtvA,2
646,UCIJaWlAOUO2SpJqX2xIV4rg,1
647,UCIJhhwb6izbWvf_5OfoWLsw,2
648,UCIJsdmvxhl_QZNUde2yFGGA,2
649,UCIN-WQ-nW704lTiH6yAy8fA,2
650,UCIOapJjuHRbCjM2CWtWo16A,2
651,UCIRgWGK0xX9IkYSVo-mtVhg,2
652,UCISNxgPd2LzvEldRdAJC3KQ,2
653,UCITns8SfokuBxQ6XwdVZpIw,2
654,UCIWWoYgG4HN4ETjdTnaGLOA,1
655,UCIWcqp5vwdWEcR3ZcCU5sjg,1
656,UCIZEL5GBS8EheUDphDUld7Q,2
657,UCIaWn1_pIpCXuYc9shFnzjQ,1
658,UCIbHDMW7hfIzslyOMpZ8AmA,2
659,UCIcuwp57visfjT1Wf20Qikg,2
660,UCIe6v8jBLj-aYNh4TBU3d7g,1
661,UCIgWTSyGF9AS4k7JRrFFw3A,2
662,UCIiubsJx27c5W4Dw-2KystA,2
663,UCIo9Gg5dqGA6-ehSFq0vxxg,2
664,UCIoB9_-OxL1J4Do2wbZu9aA,2
665,UCIpwvzItJQfM8DQYqgDsM8A,2
666,UCIrxoW2qyLK-ULqpqQ78_uA,2
667,UCItB8XQ3GvmNKcfuA57toPA,2
668,UCIyjpcn6Dy8R2AHDSQBdibw,1
669,UCJ-r8XKt1IqzXDVZsbrrQQQ,2
670,UCJ2yfdgUscDa-znyg350Blw,1
671,UCJ3Ihqv-w50txgikFhx0a4g,2
672,UCJ7jm768IBI0s4ZzBvNLIEA,2
673,UCJ8jatHGNNSn7KB8C9Da72g,2
674,UCJ8oDyA60DTQ7-nnIpsyzOw,1
675,UCJD-OkVwPVgDgTFVUB5M0qg,2
676,UCJDZfojse6sQuNJQKFA0TtA,2
677,UCJF1gj6_v4tuH0AA8Q6w6Vg,2
678,UCJFLsgKNn6rmKgaX9VGQPxQ,2
679,UCJI-3yjvSuJlUIz47F-qdyw,2
680,UCJIAudZFUsti-9YlfNms8YA,2
681,UCJIazofX3GOs1xWWEcXt2-A,2
682,UCJJUhdhWfrYhWJOhhuTJZ2A,1
683,UCJL5iOVCyCPmSqH4T8ZMCmA,2
684,UCJO9F7sdTQntVtDyrZttIJw,1
685,UCJP1J20NLLUriKCsweKARnA,2
686,UCJP7Tr3ZjjfljYEsYXL6PPA,2
687,UCJPGQOX-HhGee1vJONraG0g,2
688,UCJQAXSop1aTSC48KsTLCOsA,0
689,UCJS4KnA14fjBEjdtbh5akvA,2
690,UCJSXbM44HPyfe2ki_sOi7ew,1
691,UCJVyHoUuTvPSBq7SyL2gVzQ,2
692,UCJWXLah4XvdU_PWNkn1YVug,2
693,UCJZRRdHYi_JOuRFPrXWaJeg,1
694,UCJ_Qt5a06F995G27Cn1ZhvA,2
695,UCJbgIHRYGNpvtrbtiM3c71A,2
696,UCJbpnSRtMeWTT9wsUX18Gpw,1
697,UCJgdyTrNidrc_9rrdI4UKAw,2
698,UCJh9Zn3Qu5TDx6vGMEZlrhA,1
699,UCJhjbNzDIpZ136Y3eT1471A,2
700,UCJm2TgUqtK1_NLBrjNQ1P-w,2
701,UCJoBFTOXl4xmlLA-jDSaazQ,1
702,UCJroaWjbjgSasWnXJTdzbjw,2
703,UCJtMeKPC9g_BRpwq682AQgQ,2
704,UCJvFrsyHhINZAxGnFVUaeGA,2
705,UCJvby7jyQRQA7ST0rK8m4Xw,2
706,UCJvliGT9zf0DZsFjIt2IlYA,0
707,UCJw3zKreRsgM6vMJm_5Pziw,2
708,UCJxFEzwxRhlWi4WG7ANaN1Q,2
709,UCJzveQfgN2xJ7nxTZzyrHvw,2
710,UCK0lFgQxq5Nt30MdF546n-A,0
711,UCK1P7MzF-XDOCXCgkhxhp-g,2
712,UCK2a38bB7_3KD11u-jSFRRw,2
713,UCK3-wpTVxUfQfW3jfFzbFRQ,2
714,UCK3PMeOUEi0YPduzlydthuQ,2
715,UCK5wiMFny0VhsBuHarHcmYw,2
716,UCKBgsITiwb1gzGrV-tDHh2Q,2
717,UCKCL2Y8MA4O9t03l7zZYOPQ,0
718,UCKCgJL8YZMUPGMURfgKj_8Q,2
719,UCKCpG2acIfbjXXXlaK9LVfw,2
720,UCKDEc74nLQAfqeNU4Yi4q3Q,2
721,UCKDF7DFCOHvg3ccvfIkHIjg,2
722,UCKEbrfKiVR1wiytFHMllfxw,1
723,UCKGpLqDbAyjk5lxSiZu-pKg,2
724,UCKIZmAK036Bs3-QSGl2yHPQ,2
725,UCKMrGRmmluC1VchZ4KTlqbA,2
726,UCKNfDPbfDa1GkLm8JPPocfw,0
727,UCKQ4fzgIpv2ynhovMxPMOGA,2
728,UCKSDbk_gW_R-ShLbPuG0v5w,2
729,UCKXJcaopDsfm_ZsE1Q_sS7Q,0
730,UCKXZ9cnWTIvPTqnjgxbPJ2w,2
731,UCKZEX6Sr5Cbx4Ra5stZUwEA,2
732,UCK_Cig48jQnRhBl079IpKeQ,1
733,UCK_ysJrEks05aHM32-i2JqQ,2
734,UCKfqrgaD5dBp2vJm_9jRD6A,1
735,UCKgdCOC-_2WMds6zmLtohZg,1
736,UCKh96vZONd7hUway14PH2Qg,2
737,UCKkSqYPKrHrm1nyk3TBJdwA,2
738,UCKmfgMrXxoLG0XRiJH2v2dA,2
739,UCKn4W8AjXJD0-WVqoCpCcRA,2
740,UCKq2F4LZ726kAlJG42Q01nQ,2
741,UCKqmARM5DOCTyKz7XStG8sg,2
742,UCKrwGmeO7RCW09l_VgkD6OQ,2
743,UCKt5xqTBwoK-guefHMr-D0A,1
744,UCKu6H16qh9_57Zp0kuQZTDA,1
745,UCKuySBK9QnwY0jzwPfVRS6A,1
746,UCKxa4dCOrwXCS7-VIlt7D3A,2
747,UCKyRjzNGiIKRuALuf-ZGVGg,1
748,UCL0s7ThYgC72Ohml8q032WQ,2
749,UCL34HOhs0WyKzV0_JsNba_w,2
750,UCL3mG8ooWM3emTH436QUehA,2
751,UCL8LvhAQRVJWgHUIvCYGqaw,2
752,UCL8xm7j0H5_kNCkyQsbliDg,2
753,UCL95ncolkdziYWjqDDqRyDg,2
754,UCLM5XNynW9u1_usGYL98YKw,1
755,UCLMYChDfrazAq5CHjhmW_Yg,1
756,UCLMtDePlMyiqv2XC_ByNEVQ,2
757,UCLPA45atlo_tPVxLLswVV_w,0
758,UCLPsO-wSOhSxvYwyUOtKXAg,0
759,UCLQkJRvtdweZ-WkPxY0hGtQ,1
760,UCLTgUuEIeVSXFvWVTq8sRnw,1
761,UCLTzq2sU5FmpQRUTntT2ziw,2
762,UCLV8682sjMFHkX8oiUvSYmA,1
763,UCLW2GMBrjXYb8O2Zi8xRnHQ,0
764,UCLWyRGdfdswj9EddmoYTxWw,2
765,UCLZJ29kqegvpSq_qdagBfCw,2
766,UCL_0cJH1EMLZOuwO1oD3MWQ,2
767,UCLb--HPC7FpyD-syE5-L4FQ,2
768,UCLgOs_-aqLWW4inPzEXViOw,1
769,UCLjMmcw2vuuq7Pn2fGwAphQ,2
770,UCLlShH5yGKxwG6f8b2DSMXg,2
771,UCLrNqW8aEgiqa-4b31Eu04A,2
772,UCLt2m5ZPuXflY6TrrlH9q4w,2
773,UCLtP0cCER71k_uFERPvie7w,2
774,UCLtY2jrdYrA5GZpYSK3eigw,2
775,UCLtc6UzYxBYXIJcA-mbWV_A,2
776,UCLueyMFDzJN-pt3uUOyXfWA,2
777,UCLv-KGAhoyeZ6-0SEjN-m1Q,0
778,UCLzBqrVSDNkI6KK4ma0JmkA,2
779,UCM1-cTLgH4Uma6vs3HlX0Ww,2
780,UCM1txWU7VdIjiAAzyJNV2nA,2
781,UCM2gC3g0c_s0NYbSSmO2r7w,2
782,UCM8tr9ZtewMBvl4TfVmI7kg,1
783,UCM8vHbevBhfP_sNSiH2z66w,2
784,UCMAwcc6Jw0T1WCAoGMVC58w,2
785,UCME3P3pNDFiRINCnYV4JVVA,2
786,UCMGGZoVrTHcyCNePFLpR3hQ,2
787,UCMGLZg941zK2cv2XfFx2Rhg,1
788,UCMHopyMkvYzgEuvlMsSZRMA,2
789,UCMHxPNMVs8HVRaktdoZ-lAA,2
790,UCMOJJ73hScJ-lMoJQPiblpg,2
791,UCMP9VctbQm-E1nb9joxa-KA,2
792,UCMPZmz6xK50PNvBDhxq-uzg,2
793,UCMRXIlSUuKB3H9IQCttxuFg,1
794,UCMTwyxSEr_3VLZyYcxDNI0Q,0
795,UCMU-4IBlcbFuBr6hZg14GtA,2
796,UCMY0BqFlWd3xeMhg5N6K1LQ,2
797,UCM_7bkiq4O79GWvMmsvJWaA,2
798,UCMaGXKr8iqOSklwVYRtoGhQ,2
799,UCMcHsO0P36elL4og4jYNFUQ,2
800,UCMcWAf0odhQjqeK_W2Op7fA,2
801,UCMg2DwlMIsB70Fzkxy2ngdw,2
802,UCMg86yEmM7yHRcB3SdDPKYw,2
803,UCMhDk2qIKoE7bVht4GeQ8Lg,2
804,UCMiGsMXGDeSxza2JwhZEAGQ,2
805,UCMiR6zi_vZlH9KqTVcjniQw,2
806,UCMj1su6d6V07FPL8y1Y5OtQ,1
807,UCMkmltn-ytPtkvtG6nrQrQw,2
808,UCMl65NP7io0jxE6-WVdEOzg,2
809,UCMmETi3ljgEqoj4RpPyGk0g,2
810,UCMn7QxRFqT2EBZ2N9P4yXCQ,1
811,UCMpzqnG-TGXqxa747LmHqgg,2
812,UCMrQEKh_RRoFhUx3ZabP7JA,1
813,UCMst9GIySYMgMEiDjuWkGXQ,2
814,UCMtNw-fj_OoZL345VVb3Qvw,2
815,UCMu675ESdjIjvmrL6OrRI9Q,2
816,UCMubvTHs13Ap7hsinSp_qSQ,2
817,UCMyRDAFEzszU_5OpTzSxWDQ,2
818,UCN09foJjX6h4ltSNZ8MVB5g,1
819,UCN45-L6NZ9AWSHr65Yn8ufA,2
820,UCN4PzPRY4y4V2-F7WBs6u5A,2
821,UCN7KOTpuIcfG_Kq-Kbv0SAA,1
822,UCN8clIlk05RfqwGyIRDWMgQ,1
823,UCNAi23OighMYiLUbQuQr2EA,2
824,UCNCYEmkqoyEYH1cf-1cxffQ,2
825,UCND7L_y0AzxiMw-IPGzHsug,2
826,UCNI91uSk6RWBNNigkMFtmeA,2
827,UCNLOy7ASLSTere9IJSdJPag,1
828,UCNM3lJpKw7BN0TXTnEwaDuA,1
829,UCNNEMxGKV1LsKZRt4vaIbvw,2
830,UCNNhckppPlS7Uw7uE_eHV2g,1
831,UCNOZvsD9ljdsQgDZF1Lx_Qg,1
832,UCNU_TtjX8noOInc6UygWWXQ,2
833,UCNV6p9vsSSmcf60L_CPGocQ,2
834,UCNVpP5CdGEj-MPR5m5pYAxA,1
835,UCN_AS__bWohW6Jbr5n2xeTQ,2
836,UCN_YtKni4pAd7O_ym9MEnfg,1
837,UCNbHwrrcSlymcnxe2hvW5FQ,1
838,UCNbeSPp8RYKmHUliYBUDizg,2
839,UCNc9xR1I0OTtqSY_3c1kEIA,2
840,UCNdeK0UDFvhhAn6D26MH-vg,1
841,UCNhOzWVg6w9tMZ7tYe0oI3g,2
842,UCNhvPI70TXm1I27W9dkaCNQ,2
843,UCNiijuaa1-h_SPqFWeAFDsA,1
844,UCNlpXKH_Fq2xILxh9GXQP0g,2
845,UCNm2vat9SZ820FE6xk6EtBw,0
846,UCNo2hp2kuajdU4rXCksBp4Q,0
847,UCNoNmydKiH2HOdxUuVlmx2A,2
848,UCNoejzON3L_-qTrX4zU7u8Q,0
849,UCNpRu75_ADtwPOnNE-JqAxA,1
850,UCNsAmxw9cYUrzqU7j6IKX8g,2
851,UCNw5aMfMHvcqmCb9yP3LEvQ,0
852,UCNxYe391DRYOrl39nJl-4jg,2
853,UCNy3sw3c-AbBlH9t7qrcsig,2
854,UCO1BMhuGRd2rAG_UdU-LBzw,2
855,UCO9aMQCgAjiZuGd5XYfI1MA,0
856,UCOCe3KTqmABfdhzWjfc7LdA,2
857,UCOFKd5XZJ-qWnUCsDAt8FJg,2
858,UCOGJLmtIzr0L-7zksO5lhFA,2
859,UCOIoZLxLD_dmCVRphnjC9ag,2
860,UCOMI2CRyFGCg188v0iM3KEg,2
861,UCON_vAUeJiZnOmZpYuoCEyA,2
862,UCOP1PDut4-qcUz6TNXNBx0Q,2
863,UCOPbU3srEAq6rdAuyANd-Xw,1
864,UCOPcvkL6SK9GJV4rrWfQ_fQ,1
865,UCOWD2A29cEKpuFKIUFwDx0A,1
866,UCOZErR732C44wZUyVBfFCFw,2
867,UCOaeLSh03IJOuJYBat_wlbA,2
868,UCOha9gtqe9ZbLjnnie6Nl1Q,2
869,UCOi1Gjs3eAoYyoyPGTfNpsQ,2
870,UCOk36-DXR2bdEIWHbY9VjKg,2
871,UCOkIthqbnQFiGiFWU4WSyWw,2
872,UCOkkFoDQ22y3_nLaJqvdaqA,2
873,UCOl6t0hRD5XACVEsYirVOKw,2
874,UCOmOJjHFsx3rSKxTMVBUoGg,2
875,UCOoA6X1MTUtlL6pfkjEYrHQ,2
876,UCOpTaqOATsL36pgYCu6r4mw,2
877,UCOqedeBLLqz8HiTcAvJmaow,2
878,UCOqfwTv_NEtkmdqihXoZTBA,2
879,UCOsW-l81tOto7ohjGuaNc7g,2
880,UCOsve8EeUntXzOyeGRUc3OA,1
881,UCOxyKQNncnA70DrM_UD1tJQ,2
882,UCP0pyasS_l4oWg_FDtgqMRA,1
883,UCP4RK9pspEMsxet2O60xa7Q,0
884,UCP6p7vwc5d-jzFRZ7sP26YQ,2
885,UCP7-4GDRscuh6a-Hkw-h9xg,2
886,UCP9hzO4on5N9JvOZPyx5r6A,1
887,UCPGKgjPMckRZ1K9mBwZtVIA,1
888,UCPJh2ucjW1138-7kyyIkdTQ,2
889,UCPKXXlhdWYR4ejPH3raBtPw,0
890,UCPL6LPX0skfrvGrArQpRj6A,0
891,UCPOXn-FEh7rjdSVRDyP4aWg,2
892,UCPPq8HjiFTTQE89tXX1nTCQ,2
893,UCPPwERfBg6RBn_WacjU_QiQ,2
894,UCPRSgAw3_Lfkjbu32p0X5WA,2
895,UCPTyoQrFKQg4lbf_tEMuQXg,2
896,UCPWNXzaIQJLaIjg4DToP3tQ,2
897,UCPZ8_z7rdcjfcanQ_jsXEKA,1
898,UCPZW8SYKAhsT-4C1YXCLPdw,2
899,UCP_CmFD62CP8tdA8_raXXWg,0
900,UCP_iyhkhI1yfaulUHZOaPFg,0
901,UCPaCweTxCqf8L0KOYratYUw,2
902,UCPbjjDU6Wuy0pEfIQOS0ACA,2
903,UCPekDREgUOTfRjJe2nQXUjw,2
904,UCPiBoeSy7WRgmHJca92nClA,1
905,UCPltwtIBA2P5gDiHWk0GKDg,1
906,UCPmpXZaMqDdpzKirZwtzghQ,2
907,UCPnepJwDhWUN0y1HFeelV9w,0
908,UCPnjf0adHhbXo0oNM5_pQ9A,2
